USDJPY Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
04/25/2025 00:00,142.852,144.03,142.821,143.574,72.2,0.50,
04/24/2025 00:00,143.193,143.339,142.277,142.853,-34.0,-0.24,
04/23/2025 00:00,142.699,143.576,141.528,143.196,49.7,0.35,
04/22/2025 00:00,140.87,143.21,139.883,142.676,180.6,1.27,
04/21/2025 00:00,141.59,141.59,140.469,140.872,-71.8,-0.51,
04/20/2025 00:00,142.075,142.113,141.497,141.588,-48.7,-0.34,
04/18/2025 00:00,142.337,142.441,142.115,142.166,-17.1,-0.12,
04/17/2025 00:00,141.93,143.083,141.849,142.337,40.7,0.29,
04/16/2025 00:00,143.163,143.173,141.611,141.931,-123.2,-0.87,
04/15/2025 00:00,143.218,143.594,142.596,143.162,-5.6,-0.04,
04/14/2025 00:00,143.692,144.08,142.232,143.214,-47.8,-0.33,
04/13/2025 00:00,143.894,144.062,143.509,143.697,-19.7,-0.14,
04/11/2025 00:00,143.75,144.206,142.069,143.786,3.6,0.03,
04/10/2025 00:00,147.407,147.465,143.714,143.758,-364.9,-2.54,
04/09/2025 00:00,145.846,148.277,144.001,147.402,155.6,1.06,
04/08/2025 00:00,147.793,147.964,145.604,145.848,-194.5,-1.33,
04/07/2025 00:00,145.436,148.147,145.071,147.796,236.0,1.60,
04/06/2025 00:00,145.522,145.672,144.82,145.429,-9.3,-0.06,
04/04/2025 00:00,146.257,147.435,144.551,146.954,69.7,0.47,
04/03/2025 00:00,147.879,148.337,145.183,146.255,-162.4,-1.11,
04/02/2025 00:00,149.756,150.488,147.687,147.876,-188.0,-1.27,
04/01/2025 00:00,149.948,149.989,148.977,149.754,-19.4,-0.13,
03/31/2025 00:00,149.619,150.269,148.698,149.945,32.6,0.22,
03/30/2025 00:00,149.755,149.797,149.302,149.623,-13.2,-0.09,
03/28/2025 00:00,150.854,151.209,149.859,149.941,-91.3,-0.61,
03/27/2025 00:00,150.467,151.153,150.058,150.852,38.5,0.26,
03/26/2025 00:00,149.943,150.748,149.839,150.473,53.0,0.35,
03/25/2025 00:00,150.785,150.946,149.547,149.94,-84.5,-0.56,
03/24/2025 00:00,149.346,150.861,149.337,150.78,143.4,0.95,
03/21/2025 00:00,148.777,149.667,148.584,149.322,54.5,0.36,
03/20/2025 00:00,148.458,148.963,148.175,148.621,16.3,0.11,
03/19/2025 00:00,149.436,150.15,148.462,148.462,-97.4,-0.66,
03/18/2025 00:00,149.397,149.935,149.1,149.441,4.4,0.03,
03/17/2025 00:00,148.605,149.4,148.251,149.396,79.1,0.53,
03/16/2025 00:00,148.768,148.84,148.46,148.605,-16.3,-0.11,
03/14/2025 00:00,147.936,149.02,147.848,148.601,66.5,0.45,
03/13/2025 00:00,148.296,148.374,147.413,147.933,-36.3,-0.25,
03/12/2025 00:00,148.054,149.191,147.845,148.287,23.3,0.16,
03/11/2025 00:00,147.078,148.117,146.54,148.047,96.9,0.65,
03/10/2025 00:00,147.59,147.795,146.635,147.073,-51.7,-0.35,
03/09/2025 00:00,147.955,147.955,147.387,147.593,-36.2,-0.25,
03/07/2025 00:00,148.152,148.202,146.948,147.896,-25.6,-0.17,
03/06/2025 00:00,148.857,149.333,147.314,148.151,-70.6,-0.48,
03/05/2025 00:00,149.826,150.185,148.386,148.882,-94.4,-0.63,
03/04/2025 00:00,149.31,149.973,148.095,149.835,52.5,0.35,
03/03/2025 00:00,150.452,151.304,149.097,149.305,-114.7,-0.77,
02/28/2025 00:00,149.796,150.99,149.1,150.575,77.9,0.52,
02/27/2025 00:00,149.002,150.162,148.739,150.082,108.0,0.72,
02/26/2025 00:00,149.053,149.888,148.617,148.875,-17.8,-0.12,
02/25/2025 00:00,149.655,150.302,148.558,149.059,-59.6,-0.40,
02/24/2025 00:00,149.399,149.919,148.845,149.914,51.5,0.34,
02/23/2025 00:00,149.249,149.405,149.086,149.397,14.8,0.10,
02/21/2025 00:00,149.607,150.735,148.92,149.329,-27.8,-0.19,
02/20/2025 00:00,151.222,151.236,149.284,149.48,-174.2,-1.17,
02/19/2025 00:00,151.919,152.316,151.126,151.222,-69.7,-0.46,
02/18/2025 00:00,151.435,152.222,151.224,151.921,48.6,0.32,
02/17/2025 00:00,152.006,152.117,151.237,151.435,-57.1,-0.38,
02/16/2025 00:00,152.204,152.384,151.968,152.008,-19.6,-0.13,
02/14/2025 00:00,153.0,153.106,152.02,152.311,-68.9,-0.45,
02/13/2025 00:00,154.369,154.67,152.698,152.985,-138.4,-0.90,
02/12/2025 00:00,152.766,154.8,152.731,154.235,146.9,0.95,
02/11/2025 00:00,151.945,152.773,151.648,152.773,82.8,0.54,
02/10/2025 00:00,151.305,152.539,151.182,151.793,48.8,0.32,
02/09/2025 00:00,151.305,151.885,151.189,151.869,56.4,0.37,
